poi_id,name,latitude,longitude,category
way/342787515,Rue des Myosotis,46.9241767,-70.7324145,other
way/342799028,Rue Paré,46.6562074,-70.8861261,other
way/342799029,Rue Vallières,46.6565641,-70.8860978,other
way/342801650,Rue Furois,46.8350472,-70.8572118,other
way/342805608,3e Rue Est,45.9601716,-70.9276904,other
way/342806759,17e Avenue,45.9629717,-70.9348772,other
way/342808657,12e Rue Ouest,45.9632455,-70.9405673,other
way/342811123,Rue Taillon,46.3975856,-70.492124,other
way/342816079,Chemin de la Tour,46.9359111,-70.511584,other
way/342816649,Rue du Marais,46.5627833,-70.9857552,other
way/342818357,Rue du Ruisseau,46.5151868,-71.0581114,other
way/342822017,Rue Des Aulnes,47.0456187,-70.9043094,other
way/342822019,Rue de l'Anse,47.0459885,-70.9041857,other
way/342882279,La P'tite Boucherie,47.3579551,-68.3588592,convenience
way/342882598,Rice Alignment,47.361956,-68.338111,car_repair
way/342882742,Épicerie Paul Michaud,47.3620975,-68.3363676,convenience
way/342883853,"Dr. Léo Gagnon, Dentist",47.3649392,-68.328517,dentist
way/342884997,Elmer's Pool Room,47.3623719,-68.3273563,sports
way/342885138,Studio Michel Carrier,47.375889,-68.3309596,other
way/342886004,Piscines Jack & Jill Pools,47.3791235,-68.3335445,other
way/342886470,Koiffe Tek Unisex,47.3799441,-68.3344962,hairdresser
way/342890202,Rue Marc-André,47.4081775,-68.3554563,other
way/342891122,Rue Cardinal,47.4068234,-68.3437366,other
way/342891260,Rue Des Mésanges,47.4078625,-68.341405,other
way/342891261,Rue Colibri,47.4082755,-68.3424271,other
way/342989649,Eastern Prom Midslope Trail,43.6722915,-70.2527805,other
way/342989652,Major Charles Loring Memorial Park,43.6724995,-70.2552699,memorial
way/342989653,Berlin Subdivision,43.6750703,-70.2506687,other
way/342996988,Rue Wintle,46.2013638,-70.6216031,other
way/343000952,Rue Rolland,46.6912683,-71.074511,other
way/343001681,Chemin Boisclair,46.679188,-71.0740004,other
way/343002399,Rue Principale,45.8135029,-70.8537845,other
