region_id,name,latitude,longitude,admin_level,boundary,place,country,state,county,city,parent_name,source_type
way/52717424,Millennium Quay,51.4830005,-0.0204747,neighbourhood,,neighbourhood,,,,,,way
way/52718064,Meridian Estate,51.4822489,-0.0124823,neighbourhood,,neighbourhood,,,,,,way
way/53171799,York Row Estate,51.5337133,-0.0764774,neighbourhood,,neighbourhood,,,,,,way
way/53171815,Cranston Estate,51.5324383,-0.0857313,neighbourhood,,neighbourhood,,,,,,way
way/53177060,The Whitmore,51.5352499,-0.0796874,neighbourhood,,neighbourhood,,,,,,way
way/53177062,New Era Estate,51.5361099,-0.0814131,neighbourhood,,neighbourhood,,,,,,way
way/53177754,Lockner Estate,51.5416459,-0.0772312,neighbourhood,,neighbourhood,,,,,,way
way/53179097,Bentham Court,51.5406177,-0.0942484,neighbourhood,,neighbourhood,,,,,,way
way/53288510,Wharf Road,51.5317853,-0.0968323,neighbourhood,,neighbourhood,,,,,,way
way/53368568,Half Moon Crescent Tenants Co-Operative,51.5341801,-0.1132684,neighbourhood,,neighbourhood,,,,,,way
way/53368757,Elm Village,51.5395853,-0.1331161,neighbourhood,,neighbourhood,,,,,,way
way/53371056,Ampthill Square Estate,51.5319892,-0.1371213,neighbourhood,,neighbourhood,,,,,,way
way/53651531,Lillington Gardens Estate,51.4905262,-0.1352019,neighbourhood,,neighbourhood,,,,,,way
way/53651532,Longmoore Estate,51.4919526,-0.1377178,neighbourhood,,neighbourhood,,,,,,way
way/53727568,Abbey Estate,51.5381912,-0.1870524,neighbourhood,,neighbourhood,,,,,,way
way/53727605,Alexandra Road Estate,51.5394333,-0.1831393,neighbourhood,,neighbourhood,,,,,,way
way/55789465,Manor Estate,51.4905736,-0.0626432,neighbourhood,,neighbourhood,,,,,,way
way/56208408,Grosvenor Waterside,51.4873242,-0.1492758,neighbourhood,,neighbourhood,,,,,,way
way/57726096,Elgin Estate,51.5242203,-0.198899,neighbourhood,,neighbourhood,,,,,,way
